PLAYER_NAME,n,accuracy,avg_probability,actual_fg_pct,avg_absolute_error
Mark Williams,447,0.6912751677852349,0.6090984,0.6040268456375839,0.38486143206589973
Neemias Queta,202,0.6435643564356436,0.64627266,0.6534653465346535,0.3847563790507836
Giannis Antetokounmpo,1318,0.6843702579666161,0.62145656,0.6016691957511381,0.3842100433055566
Evan Mobley,905,0.6950276243093922,0.56976473,0.5580110497237569,0.38380174170870807
Goga Bitadze,338,0.7071005917159763,0.63549554,0.6124260355029586,0.3831611668481629
Trayce Jackson-Davis,302,0.7019867549668874,0.63411564,0.5761589403973509,0.37652928495643945
Jarrett Allen,640,0.728125,0.6820316,0.70625,0.3687512938864529
Daniel Gafford,403,0.7146401985111662,0.7138575,0.7022332506203474,0.36812919082475953
Luke Kornet,280,0.7142857142857143,0.6811604,0.6678571428571428,0.3667145660147071
Mason Plumlee,201,0.7711442786069652,0.646562,0.6218905472636815,0.36588402481666255
Walker Kessler,418,0.7464114832535885,0.66000986,0.6650717703349283,0.3587055851896984
Jalen Duren,546,0.6978021978021978,0.6979936,0.6923076923076923,0.34664962476208094
Rudy Gobert,510,0.7666666666666667,0.729348,0.6686274509803921,0.3078078952490115
Jaxson Hayes,223,0.7982062780269058,0.747982,0.7219730941704036,0.2819378327227494
